Location,LocationID,FilterCategory,DataGroup,TimeFrame,DataFormat,Data,Unit
Scotland,37165,Total,Substantiated,2023,Number,194,
Stanly,37167,Total,Investigated,2018,"Rate per 1,000",51.6,"per 1,000 children"
Stanly,37167,Total,Substantiated,2018,"Rate per 1,000",12.7,"per 1,000 children"
Stanly,37167,Total,Investigated,2019,"Rate per 1,000",60.5,"per 1,000 children"
Stanly,37167,Total,Substantiated,2019,"Rate per 1,000",15.1,"per 1,000 children"
Stanly,37167,Total,Investigated,2020,"Rate per 1,000",53.7,"per 1,000 children"
Stanly,37167,Total,Substantiated,2020,"Rate per 1,000",13.5,"per 1,000 children"
Stanly,37167,Total,Investigated,2021,"Rate per 1,000",46.3,"per 1,000 children"
Stanly,37167,Total,Substantiated,2021,"Rate per 1,000",10.9,"per 1,000 children"
Stanly,37167,Total,Investigated,2022,"Rate per 1,000",44.2,"per 1,000 children"
Stanly,37167,Total,Substantiated,2022,"Rate per 1,000",8.7,"per 1,000 children"
Stanly,37167,Total,Investigated,2023,"Rate per 1,000",45.1,"per 1,000 children"
Stanly,37167,Total,Substantiated,2023,"Rate per 1,000",9.3,"per 1,000 children"
Stanly,37167,Total,Investigated,2018,Number,765,
Stanly,37167,Total,Substantiated,2018,Number,189,
Stanly,37167,Total,Investigated,2019,Number,903,
Stanly,37167,Total,Substantiated,2019,Number,226,
Stanly,37167,Total,Investigated,2020,Number,806,
Stanly,37167,Total,Substantiated,2020,Number,203,
Stanly,37167,Total,Investigated,2021,Number,690,
Stanly,37167,Total,Substantiated,2021,Number,162,
Stanly,37167,Total,Investigated,2022,Number,660,
Stanly,37167,Total,Substantiated,2022,Number,130,
Stanly,37167,Total,Investigated,2023,Number,687,
Stanly,37167,Total,Substantiated,2023,Number,142,
Stokes,37169,Total,Investigated,2018,"Rate per 1,000",50.1,"per 1,000 children"
Stokes,37169,Total,Substantiated,2018,"Rate per 1,000",14.7,"per 1,000 children"
Stokes,37169,Total,Investigated,2019,"Rate per 1,000",53.6,"per 1,000 children"
Stokes,37169,Total,Substantiated,2019,"Rate per 1,000",14,"per 1,000 children"
Stokes,37169,Total,Investigated,2020,"Rate per 1,000",52.5,"per 1,000 children"
Stokes,37169,Total,Substantiated,2020,"Rate per 1,000",13.5,"per 1,000 children"
Stokes,37169,Total,Investigated,2021,"Rate per 1,000",43.2,"per 1,000 children"
Stokes,37169,Total,Substantiated,2021,"Rate per 1,000",13.7,"per 1,000 children"
Stokes,37169,Total,Investigated,2022,"Rate per 1,000",51,"per 1,000 children"
Stokes,37169,Total,Substantiated,2022,"Rate per 1,000",15.7,"per 1,000 children"
Stokes,37169,Total,Investigated,2023,"Rate per 1,000",56.5,"per 1,000 children"
Stokes,37169,Total,Substantiated,2023,"Rate per 1,000",16.5,"per 1,000 children"
Stokes,37169,Total,Investigated,2018,Number,483,
Stokes,37169,Total,Substantiated,2018,Number,142,
Stokes,37169,Total,Investigated,2019,Number,505,
Stokes,37169,Total,Substantiated,2019,Number,132,
Stokes,37169,Total,Investigated,2020,Number,488,
Stokes,37169,Total,Substantiated,2020,Number,126,
Stokes,37169,Total,Investigated,2021,Number,394,
Stokes,37169,Total,Substantiated,2021,Number,125,
Stokes,37169,Total,Investigated,2022,Number,457,
Stokes,37169,Total,Substantiated,2022,Number,141,
Stokes,37169,Total,Investigated,2023,Number,516,
Stokes,37169,Total,Substantiated,2023,Number,151,
Surry,37171,Total,Investigated,2018,"Rate per 1,000",38.6,"per 1,000 children"
Surry,37171,Total,Substantiated,2018,"Rate per 1,000",11.5,"per 1,000 children"
Surry,37171,Total,Investigated,2019,"Rate per 1,000",33.8,"per 1,000 children"
Surry,37171,Total,Substantiated,2019,"Rate per 1,000",7.8,"per 1,000 children"
Surry,37171,Total,Investigated,2020,"Rate per 1,000",41.1,"per 1,000 children"
Surry,37171,Total,Substantiated,2020,"Rate per 1,000",14.6,"per 1,000 children"
Surry,37171,Total,Investigated,2021,"Rate per 1,000",51.4,"per 1,000 children"
Surry,37171,Total,Substantiated,2021,"Rate per 1,000",19.7,"per 1,000 children"
Surry,37171,Total,Investigated,2022,"Rate per 1,000",38.6,"per 1,000 children"
Surry,37171,Total,Substantiated,2022,"Rate per 1,000",14.4,"per 1,000 children"
Surry,37171,Total,Investigated,2023,"Rate per 1,000",49.2,"per 1,000 children"
Surry,37171,Total,Substantiated,2023,"Rate per 1,000",11.1,"per 1,000 children"
Surry,37171,Total,Investigated,2018,Number,661,
Surry,37171,Total,Substantiated,2018,Number,197,
Surry,37171,Total,Investigated,2019,Number,570,
Surry,37171,Total,Substantiated,2019,Number,132,
Surry,37171,Total,Investigated,2020,Number,683,
Surry,37171,Total,Substantiated,2020,Number,243,
Surry,37171,Total,Investigated,2021,Number,850,
Surry,37171,Total,Substantiated,2021,Number,326,
Surry,37171,Total,Investigated,2022,Number,631,
Surry,37171,Total,Substantiated,2022,Number,236,
Surry,37171,Total,Investigated,2023,Number,805,
Surry,37171,Total,Substantiated,2023,Number,182,
Swain,37173,Total,Investigated,2018,"Rate per 1,000",62.3,"per 1,000 children"
Swain,37173,Total,Substantiated,2018,"Rate per 1,000",10.1,"per 1,000 children"
Swain,37173,Total,Investigated,2019,"Rate per 1,000",69,"per 1,000 children"
Swain,37173,Total,Substantiated,2019,"Rate per 1,000",11.8,"per 1,000 children"
Swain,37173,Total,Investigated,2020,"Rate per 1,000",66.6,"per 1,000 children"
Swain,37173,Total,Substantiated,2020,"Rate per 1,000",9.4,"per 1,000 children"
Swain,37173,Total,Investigated,2021,"Rate per 1,000",73.5,"per 1,000 children"
Swain,37173,Total,Substantiated,2021,"Rate per 1,000",21,"per 1,000 children"
Swain,37173,Total,Investigated,2022,"Rate per 1,000",43.1,"per 1,000 children"
Swain,37173,Total,Substantiated,2022,"Rate per 1,000",12.7,"per 1,000 children"
Swain,37173,Total,Investigated,2023,"Rate per 1,000",57.1,"per 1,000 children"
Swain,37173,Total,Substantiated,2023,"Rate per 1,000",11.8,"per 1,000 children"
Swain,37173,Total,Investigated,2018,Number,217,
Swain,37173,Total,Substantiated,2018,Number,35,
Swain,37173,Total,Investigated,2019,Number,239,
Swain,37173,Total,Substantiated,2019,Number,41,
Swain,37173,Total,Investigated,2020,Number,233,
Swain,37173,Total,Substantiated,2020,Number,33,
Swain,37173,Total,Investigated,2021,Number,252,
Swain,37173,Total,Substantiated,2021,Number,72,
Swain,37173,Total,Investigated,2022,Number,149,
Swain,37173,Total,Substantiated,2022,Number,44,
Swain,37173,Total,Investigated,2023,Number,193,
Swain,37173,Total,Substantiated,2023,Number,40,
Transylvania,37175,Total,Investigated,2018,"Rate per 1,000",86.5,"per 1,000 children"
Transylvania,37175,Total,Substantiated,2018,"Rate per 1,000",6.2,"per 1,000 children"
Transylvania,37175,Total,Investigated,2019,"Rate per 1,000",75.1,"per 1,000 children"
Transylvania,37175,Total,Substantiated,2019,"Rate per 1,000",11.3,"per 1,000 children"
Transylvania,37175,Total,Investigated,2020,"Rate per 1,000",79.1,"per 1,000 children"
Transylvania,37175,Total,Substantiated,2020,"Rate per 1,000",12.3,"per 1,000 children"
Transylvania,37175,Total,Investigated,2021,"Rate per 1,000",79.6,"per 1,000 children"
Transylvania,37175,Total,Substantiated,2021,"Rate per 1,000",21.4,"per 1,000 children"
Transylvania,37175,Total,Investigated,2022,"Rate per 1,000",80.2,"per 1,000 children"
Transylvania,37175,Total,Substantiated,2022,"Rate per 1,000",8,"per 1,000 children"
Transylvania,37175,Total,Investigated,2023,"Rate per 1,000",93.6,"per 1,000 children"
Transylvania,37175,Total,Substantiated,2023,"Rate per 1,000",8.9,"per 1,000 children"
Transylvania,37175,Total,Investigated,2018,Number,529,
Transylvania,37175,Total,Substantiated,2018,Number,38,
Transylvania,37175,Total,Investigated,2019,Number,463,
Transylvania,37175,Total,Substantiated,2019,Number,70,
Transylvania,37175,Total,Investigated,2020,Number,483,
Transylvania,37175,Total,Substantiated,2020,Number,75,
Transylvania,37175,Total,Investigated,2021,Number,469,
Transylvania,37175,Total,Substantiated,2021,Number,126,
Transylvania,37175,Total,Investigated,2022,Number,470,
Transylvania,37175,Total,Substantiated,2022,Number,47,
Transylvania,37175,Total,Investigated,2023,Number,537,
Transylvania,37175,Total,Substantiated,2023,Number,51,
Tyrrell,37177,Total,Investigated,2018,"Rate per 1,000",66.4,"per 1,000 children"
Tyrrell,37177,Total,Substantiated,2018,"Rate per 1,000",9.5,"per 1,000 children"
Tyrrell,37177,Total,Investigated,2019,"Rate per 1,000",60,"per 1,000 children"
Tyrrell,37177,Total,Substantiated,2019,"Rate per 1,000",2.4,"per 1,000 children"
Tyrrell,37177,Total,Investigated,2020,"Rate per 1,000",57,"per 1,000 children"
Tyrrell,37177,Total,Substantiated,2020,"Rate per 1,000",8.9,"per 1,000 children"
Tyrrell,37177,Total,Investigated,2021,"Rate per 1,000",74.4,"per 1,000 children"
Tyrrell,37177,Total,Substantiated,2021,"Rate per 1,000",13.1,"per 1,000 children"
Tyrrell,37177,Total,Investigated,2022,"Rate per 1,000",56.8,"per 1,000 children"
Tyrrell,37177,Total,Substantiated,2022,"Rate per 1,000",20.2,"per 1,000 children"
Tyrrell,37177,Total,Investigated,2023,"Rate per 1,000",40.4,"per 1,000 children"
Tyrrell,37177,Total,Substantiated,2023,"Rate per 1,000",10.1,"per 1,000 children"
Tyrrell,37177,Total,Investigated,2018,Number,56,
Tyrrell,37177,Total,Substantiated,2018,Number,8,
Tyrrell,37177,Total,Investigated,2019,Number,50,
Tyrrell,37177,Total,Substantiated,2019,Number,2,
Tyrrell,37177,Total,Investigated,2020,Number,45,
Tyrrell,37177,Total,Substantiated,2020,Number,7,
Tyrrell,37177,Total,Investigated,2021,Number,57,
Tyrrell,37177,Total,Substantiated,2021,Number,10,
Tyrrell,37177,Total,Investigated,2022,Number,45,
Tyrrell,37177,Total,Substantiated,2022,Number,16,
Tyrrell,37177,Total,Investigated,2023,Number,32,
Tyrrell,37177,Total,Substantiated,2023,Number,8,
Union,37179,Total,Investigated,2018,"Rate per 1,000",29.8,"per 1,000 children"
Union,37179,Total,Substantiated,2018,"Rate per 1,000",3,"per 1,000 children"
Union,37179,Total,Investigated,2019,"Rate per 1,000",29.3,"per 1,000 children"
Union,37179,Total,Substantiated,2019,"Rate per 1,000",3.8,"per 1,000 children"
Union,37179,Total,Investigated,2020,"Rate per 1,000",25,"per 1,000 children"
Union,37179,Total,Substantiated,2020,"Rate per 1,000",4.1,"per 1,000 children"
Union,37179,Total,Investigated,2021,"Rate per 1,000",24.9,"per 1,000 children"
Union,37179,Total,Substantiated,2021,"Rate per 1,000",3.4,"per 1,000 children"
Union,37179,Total,Investigated,2022,"Rate per 1,000",27.3,"per 1,000 children"
Union,37179,Total,Substantiated,2022,"Rate per 1,000",3.7,"per 1,000 children"
Union,37179,Total,Investigated,2023,"Rate per 1,000",25.2,"per 1,000 children"
Union,37179,Total,Substantiated,2023,"Rate per 1,000",4,"per 1,000 children"
Union,37179,Total,Investigated,2018,Number,2094,
Union,37179,Total,Substantiated,2018,Number,208,
Union,37179,Total,Investigated,2019,Number,2081,
Union,37179,Total,Substantiated,2019,Number,271,
Union,37179,Total,Investigated,2020,Number,1780,
Union,37179,Total,Substantiated,2020,Number,290,
Union,37179,Total,Investigated,2021,Number,1751,
Union,37179,Total,Substantiated,2021,Number,236,
Union,37179,Total,Investigated,2022,Number,1925,
Union,37179,Total,Substantiated,2022,Number,264,
Union,37179,Total,Investigated,2023,Number,1779,
Union,37179,Total,Substantiated,2023,Number,280,
Vance,37181,Total,Investigated,2018,"Rate per 1,000",66.4,"per 1,000 children"
Vance,37181,Total,Substantiated,2018,"Rate per 1,000",13.4,"per 1,000 children"
Vance,37181,Total,Investigated,2019,"Rate per 1,000",68.1,"per 1,000 children"
Vance,37181,Total,Substantiated,2019,"Rate per 1,000",12.7,"per 1,000 children"
Vance,37181,Total,Investigated,2020,"Rate per 1,000",60.1,"per 1,000 children"
Vance,37181,Total,Substantiated,2020,"Rate per 1,000",7.6,"per 1,000 children"
Vance,37181,Total,Investigated,2021,"Rate per 1,000",71.6,"per 1,000 children"
Vance,37181,Total,Substantiated,2021,"Rate per 1,000",8.2,"per 1,000 children"
Vance,37181,Total,Investigated,2022,"Rate per 1,000",66.4,"per 1,000 children"
Vance,37181,Total,Substantiated,2022,"Rate per 1,000",11.7,"per 1,000 children"
Vance,37181,Total,Investigated,2023,"Rate per 1,000",46.7,"per 1,000 children"
Vance,37181,Total,Substantiated,2023,"Rate per 1,000",6.8,"per 1,000 children"
Vance,37181,Total,Investigated,2018,Number,773,
Vance,37181,Total,Substantiated,2018,Number,156,
Vance,37181,Total,Investigated,2019,Number,798,
Vance,37181,Total,Substantiated,2019,Number,149,
Vance,37181,Total,Investigated,2020,Number,699,
Vance,37181,Total,Substantiated,2020,Number,89,
Vance,37181,Total,Investigated,2021,Number,798,
Vance,37181,Total,Substantiated,2021,Number,91,
Vance,37181,Total,Investigated,2022,Number,726,
Vance,37181,Total,Substantiated,2022,Number,128,
Vance,37181,Total,Investigated,2023,Number,512,
Vance,37181,Total,Substantiated,2023,Number,75,
Wake,37183,Total,Investigated,2018,"Rate per 1,000",24.5,"per 1,000 children"
Wake,37183,Total,Substantiated,2018,"Rate per 1,000",4.8,"per 1,000 children"
Wake,37183,Total,Investigated,2019,"Rate per 1,000",23.5,"per 1,000 children"
Wake,37183,Total,Substantiated,2019,"Rate per 1,000",4.6,"per 1,000 children"
Wake,37183,Total,Investigated,2020,"Rate per 1,000",20.4,"per 1,000 children"
Wake,37183,Total,Substantiated,2020,"Rate per 1,000",3.2,"per 1,000 children"
Wake,37183,Total,Investigated,2021,"Rate per 1,000",19.6,"per 1,000 children"
Wake,37183,Total,Substantiated,2021,"Rate per 1,000",3.4,"per 1,000 children"
Wake,37183,Total,Investigated,2022,"Rate per 1,000",20.5,"per 1,000 children"
Wake,37183,Total,Substantiated,2022,"Rate per 1,000",2.1,"per 1,000 children"
Wake,37183,Total,Investigated,2023,"Rate per 1,000",19.1,"per 1,000 children"
Wake,37183,Total,Substantiated,2023,"Rate per 1,000",1.6,"per 1,000 children"
Wake,37183,Total,Investigated,2018,Number,7083,
Wake,37183,Total,Substantiated,2018,Number,1383,
Wake,37183,Total,Investigated,2019,Number,6848,
Wake,37183,Total,Substantiated,2019,Number,1334,
Wake,37183,Total,Investigated,2020,Number,5994,
Wake,37183,Total,Substantiated,2020,Number,953,
Wake,37183,Total,Investigated,2021,Number,5797,
Wake,37183,Total,Substantiated,2021,Number,1001,
Wake,37183,Total,Investigated,2022,Number,6080,
Wake,37183,Total,Substantiated,2022,Number,634,
Wake,37183,Total,Investigated,2023,Number,5702,
Wake,37183,Total,Substantiated,2023,Number,471,
Warren,37185,Total,Investigated,2018,"Rate per 1,000",34.5,"per 1,000 children"
Warren,37185,Total,Substantiated,2018,"Rate per 1,000",5,"per 1,000 children"
Warren,37185,Total,Investigated,2019,"Rate per 1,000",35.7,"per 1,000 children"
Warren,37185,Total,Substantiated,2019,"Rate per 1,000",2.3,"per 1,000 children"
Warren,37185,Total,Investigated,2020,"Rate per 1,000",30.5,"per 1,000 children"
Warren,37185,Total,Substantiated,2020,"Rate per 1,000",2.3,"per 1,000 children"
Warren,37185,Total,Investigated,2021,"Rate per 1,000",34.9,"per 1,000 children"
Warren,37185,Total,Substantiated,2021,"Rate per 1,000",3.3,"per 1,000 children"
Warren,37185,Total,Investigated,2022,"Rate per 1,000",37.6,"per 1,000 children"
Warren,37185,Total,Substantiated,2022,"Rate per 1,000",5.7,"per 1,000 children"
Warren,37185,Total,Investigated,2023,"Rate per 1,000",55.2,"per 1,000 children"
Warren,37185,Total,Substantiated,2023,"Rate per 1,000",9.5,"per 1,000 children"
Warren,37185,Total,Investigated,2018,Number,138,
Warren,37185,Total,Substantiated,2018,Number,20,
Warren,37185,Total,Investigated,2019,Number,142,
Warren,37185,Total,Substantiated,2019,Number,9,
Warren,37185,Total,Investigated,2020,Number,118,
Warren,37185,Total,Substantiated,2020,Number,9,
Warren,37185,Total,Investigated,2021,Number,127,
Warren,37185,Total,Substantiated,2021,Number,12,
Warren,37185,Total,Investigated,2022,Number,138,
Warren,37185,Total,Substantiated,2022,Number,21,
Warren,37185,Total,Investigated,2023,Number,198,
Warren,37185,Total,Substantiated,2023,Number,34,
Washington,37187,Total,Investigated,2018,"Rate per 1,000",46.7,"per 1,000 children"
Washington,37187,Total,Substantiated,2018,"Rate per 1,000",18.7,"per 1,000 children"
Washington,37187,Total,Investigated,2019,"Rate per 1,000",47.1,"per 1,000 children"
Washington,37187,Total,Substantiated,2019,"Rate per 1,000",8.4,"per 1,000 children"
Washington,37187,Total,Investigated,2020,"Rate per 1,000",26.7,"per 1,000 children"
Washington,37187,Total,Substantiated,2020,"Rate per 1,000",7.8,"per 1,000 children"
Washington,37187,Total,Investigated,2021,"Rate per 1,000",42.4,"per 1,000 children"
Washington,37187,Total,Substantiated,2021,"Rate per 1,000",7.7,"per 1,000 children"
Washington,37187,Total,Investigated,2022,"Rate per 1,000",41,"per 1,000 children"
Washington,37187,Total,Substantiated,2022,"Rate per 1,000",16.8,"per 1,000 children"
Washington,37187,Total,Investigated,2023,"Rate per 1,000",39.3,"per 1,000 children"
Washington,37187,Total,Substantiated,2023,"Rate per 1,000",5.9,"per 1,000 children"
Washington,37187,Total,Investigated,2018,Number,125,
Washington,37187,Total,Substantiated,2018,Number,50,
Washington,37187,Total,Investigated,2019,Number,123,
Washington,37187,Total,Substantiated,2019,Number,22,
Washington,37187,Total,Investigated,2020,Number,68,
Washington,37187,Total,Substantiated,2020,Number,20,
Washington,37187,Total,Investigated,2021,Number,104,
Washington,37187,Total,Substantiated,2021,Number,19,
Washington,37187,Total,Investigated,2022,Number,98,
Washington,37187,Total,Substantiated,2022,Number,40,
Washington,37187,Total,Investigated,2023,Number,93,
Washington,37187,Total,Substantiated,2023,Number,14,
Watauga,37189,Total,Investigated,2018,"Rate per 1,000",18.5,"per 1,000 children"
Watauga,37189,Total,Substantiated,2018,"Rate per 1,000",7.5,"per 1,000 children"
Watauga,37189,Total,Investigated,2019,"Rate per 1,000",18.4,"per 1,000 children"
Watauga,37189,Total,Substantiated,2019,"Rate per 1,000",5,"per 1,000 children"
Watauga,37189,Total,Investigated,2020,"Rate per 1,000",20.3,"per 1,000 children"
Watauga,37189,Total,Substantiated,2020,"Rate per 1,000",4.4,"per 1,000 children"
Watauga,37189,Total,Investigated,2021,"Rate per 1,000",21.5,"per 1,000 children"
Watauga,37189,Total,Substantiated,2021,"Rate per 1,000",6,"per 1,000 children"
Watauga,37189,Total,Investigated,2022,"Rate per 1,000",20.6,"per 1,000 children"
Watauga,37189,Total,Substantiated,2022,"Rate per 1,000",3.5,"per 1,000 children"
Watauga,37189,Total,Investigated,2023,"Rate per 1,000",21.2,"per 1,000 children"
Watauga,37189,Total,Substantiated,2023,"Rate per 1,000",3,"per 1,000 children"
Watauga,37189,Total,Investigated,2018,Number,219,
Watauga,37189,Total,Substantiated,2018,Number,89,
Watauga,37189,Total,Investigated,2019,Number,219,
Watauga,37189,Total,Substantiated,2019,Number,60,
Watauga,37189,Total,Investigated,2020,Number,240,
Watauga,37189,Total,Substantiated,2020,Number,52,
Watauga,37189,Total,Investigated,2021,Number,260,
Watauga,37189,Total,Substantiated,2021,Number,73,
Watauga,37189,Total,Investigated,2022,Number,256,
Watauga,37189,Total,Substantiated,2022,Number,43,
Watauga,37189,Total,Investigated,2023,Number,263,
Watauga,37189,Total,Substantiated,2023,Number,37,
Wayne,37191,Total,Investigated,2018,"Rate per 1,000",41.9,"per 1,000 children"
Wayne,37191,Total,Substantiated,2018,"Rate per 1,000",7.3,"per 1,000 children"
Wayne,37191,Total,Investigated,2019,"Rate per 1,000",38.2,"per 1,000 children"
Wayne,37191,Total,Substantiated,2019,"Rate per 1,000",2.3,"per 1,000 children"
Wayne,37191,Total,Investigated,2020,"Rate per 1,000",37.3,"per 1,000 children"
Wayne,37191,Total,Substantiated,2020,"Rate per 1,000",3.6,"per 1,000 children"
Wayne,37191,Total,Investigated,2021,"Rate per 1,000",41.3,"per 1,000 children"
Wayne,37191,Total,Substantiated,2021,"Rate per 1,000",2.8,"per 1,000 children"
Wayne,37191,Total,Investigated,2022,"Rate per 1,000",38.6,"per 1,000 children"
Wayne,37191,Total,Substantiated,2022,"Rate per 1,000",2.4,"per 1,000 children"
Wayne,37191,Total,Investigated,2023,"Rate per 1,000",43.6,"per 1,000 children"
Wayne,37191,Total,Substantiated,2023,"Rate per 1,000",2.9,"per 1,000 children"
Wayne,37191,Total,Investigated,2018,Number,1357,
Wayne,37191,Total,Substantiated,2018,Number,237,
Wayne,37191,Total,Investigated,2019,Number,1237,
Wayne,37191,Total,Substantiated,2019,Number,74,
Wayne,37191,Total,Investigated,2020,Number,1208,
Wayne,37191,Total,Substantiated,2020,Number,116,
Wayne,37191,Total,Investigated,2021,Number,1264,
Wayne,37191,Total,Substantiated,2021,Number,87,
Wayne,37191,Total,Investigated,2022,Number,1165,
Wayne,37191,Total,Substantiated,2022,Number,71,
Wayne,37191,Total,Investigated,2023,Number,1329,
Wayne,37191,Total,Substantiated,2023,Number,87,
Wilkes,37193,Total,Investigated,2018,"Rate per 1,000",73.2,"per 1,000 children"
Wilkes,37193,Total,Substantiated,2018,"Rate per 1,000",21.3,"per 1,000 children"
Wilkes,37193,Total,Investigated,2019,"Rate per 1,000",60.2,"per 1,000 children"
Wilkes,37193,Total,Substantiated,2019,"Rate per 1,000",17.6,"per 1,000 children"
Wilkes,37193,Total,Investigated,2020,"Rate per 1,000",57.9,"per 1,000 children"
Wilkes,37193,Total,Substantiated,2020,"Rate per 1,000",16.5,"per 1,000 children"
Wilkes,37193,Total,Investigated,2021,"Rate per 1,000",57.2,"per 1,000 children"
Wilkes,37193,Total,Substantiated,2021,"Rate per 1,000",16.9,"per 1,000 children"
Wilkes,37193,Total,Investigated,2022,"Rate per 1,000",55.1,"per 1,000 children"
Wilkes,37193,Total,Substantiated,2022,"Rate per 1,000",14.7,"per 1,000 children"
Wilkes,37193,Total,Investigated,2023,"Rate per 1,000",59.2,"per 1,000 children"
Wilkes,37193,Total,Substantiated,2023,"Rate per 1,000",15.1,"per 1,000 children"
Wilkes,37193,Total,Investigated,2018,Number,1139,
Wilkes,37193,Total,Substantiated,2018,Number,332,
Wilkes,37193,Total,Investigated,2019,Number,935,
Wilkes,37193,Total,Substantiated,2019,Number,273,
Wilkes,37193,Total,Investigated,2020,Number,881,
Wilkes,37193,Total,Substantiated,2020,Number,251,
Wilkes,37193,Total,Investigated,2021,Number,841,
Wilkes,37193,Total,Substantiated,2021,Number,249,
Wilkes,37193,Total,Investigated,2022,Number,794,
Wilkes,37193,Total,Substantiated,2022,Number,212,
Wilkes,37193,Total,Investigated,2023,Number,838,
Wilkes,37193,Total,Substantiated,2023,Number,214,
Wilson,37195,Total,Investigated,2018,"Rate per 1,000",39.8,"per 1,000 children"
Wilson,37195,Total,Substantiated,2018,"Rate per 1,000",3.5,"per 1,000 children"
Wilson,37195,Total,Investigated,2019,"Rate per 1,000",56.1,"per 1,000 children"
Wilson,37195,Total,Substantiated,2019,"Rate per 1,000",5.5,"per 1,000 children"
Wilson,37195,Total,Investigated,2020,"Rate per 1,000",42,"per 1,000 children"
Wilson,37195,Total,Substantiated,2020,"Rate per 1,000",4.3,"per 1,000 children"
Wilson,37195,Total,Investigated,2021,"Rate per 1,000",48.5,"per 1,000 children"
Wilson,37195,Total,Substantiated,2021,"Rate per 1,000",5.3,"per 1,000 children"
Wilson,37195,Total,Investigated,2022,"Rate per 1,000",58.9,"per 1,000 children"
Wilson,37195,Total,Substantiated,2022,"Rate per 1,000",6.6,"per 1,000 children"
Wilson,37195,Total,Investigated,2023,"Rate per 1,000",60.8,"per 1,000 children"
Wilson,37195,Total,Substantiated,2023,"Rate per 1,000",7.4,"per 1,000 children"
Wilson,37195,Total,Investigated,2018,Number,834,
Wilson,37195,Total,Substantiated,2018,Number,74,
Wilson,37195,Total,Investigated,2019,Number,1168,
Wilson,37195,Total,Substantiated,2019,Number,115,
Wilson,37195,Total,Investigated,2020,Number,873,
Wilson,37195,Total,Substantiated,2020,Number,89,
Wilson,37195,Total,Investigated,2021,Number,970,
Wilson,37195,Total,Substantiated,2021,Number,106,
Wilson,37195,Total,Investigated,2022,Number,1155,
Wilson,37195,Total,Substantiated,2022,Number,129,
Wilson,37195,Total,Investigated,2023,Number,1189,
Wilson,37195,Total,Substantiated,2023,Number,144,
Yadkin,37197,Total,Investigated,2018,"Rate per 1,000",41.2,"per 1,000 children"
Yadkin,37197,Total,Substantiated,2018,"Rate per 1,000",10.5,"per 1,000 children"
Yadkin,37197,Total,Investigated,2019,"Rate per 1,000",40.7,"per 1,000 children"
Yadkin,37197,Total,Substantiated,2019,"Rate per 1,000",7.3,"per 1,000 children"
Yadkin,37197,Total,Investigated,2020,"Rate per 1,000",35.1,"per 1,000 children"
Yadkin,37197,Total,Substantiated,2020,"Rate per 1,000",5.5,"per 1,000 children"
Yadkin,37197,Total,Investigated,2021,"Rate per 1,000",45.1,"per 1,000 children"
Yadkin,37197,Total,Substantiated,2021,"Rate per 1,000",7.2,"per 1,000 children"
Yadkin,37197,Total,Investigated,2022,"Rate per 1,000",35.9,"per 1,000 children"
Yadkin,37197,Total,Substantiated,2022,"Rate per 1,000",7.1,"per 1,000 children"
Yadkin,37197,Total,Investigated,2023,"Rate per 1,000",35.3,"per 1,000 children"
Yadkin,37197,Total,Substantiated,2023,"Rate per 1,000",4.5,"per 1,000 children"
Yadkin,37197,Total,Investigated,2018,Number,360,
Yadkin,37197,Total,Substantiated,2018,Number,92,
Yadkin,37197,Total,Investigated,2019,Number,350,
Yadkin,37197,Total,Substantiated,2019,Number,63,
Yadkin,37197,Total,Investigated,2020,Number,302,
Yadkin,37197,Total,Substantiated,2020,Number,47,
Yadkin,37197,Total,Investigated,2021,Number,382,
Yadkin,37197,Total,Substantiated,2021,Number,61,
Yadkin,37197,Total,Investigated,2022,Number,300,
Yadkin,37197,Total,Substantiated,2022,Number,59,
Yadkin,37197,Total,Investigated,2023,Number,293,
Yadkin,37197,Total,Substantiated,2023,Number,37,
Yancey,37199,Total,Investigated,2018,"Rate per 1,000",65.3,"per 1,000 children"
Yancey,37199,Total,Substantiated,2018,"Rate per 1,000",26.1,"per 1,000 children"
Yancey,37199,Total,Investigated,2019,"Rate per 1,000",52.2,"per 1,000 children"
Yancey,37199,Total,Substantiated,2019,"Rate per 1,000",17,"per 1,000 children"
Yancey,37199,Total,Investigated,2020,"Rate per 1,000",65.4,"per 1,000 children"
Yancey,37199,Total,Substantiated,2020,"Rate per 1,000",15.9,"per 1,000 children"
Yancey,37199,Total,Investigated,2021,"Rate per 1,000",62.8,"per 1,000 children"
Yancey,37199,Total,Substantiated,2021,"Rate per 1,000",19.4,"per 1,000 children"
Yancey,37199,Total,Investigated,2022,"Rate per 1,000",56.4,"per 1,000 children"
Yancey,37199,Total,Substantiated,2022,"Rate per 1,000",19.9,"per 1,000 children"
Yancey,37199,Total,Investigated,2023,"Rate per 1,000",47.5,"per 1,000 children"
Yancey,37199,Total,Substantiated,2023,"Rate per 1,000",14.6,"per 1,000 children"
Yancey,37199,Total,Investigated,2018,Number,235,
Yancey,37199,Total,Substantiated,2018,Number,94,
Yancey,37199,Total,Investigated,2019,Number,190,
Yancey,37199,Total,Substantiated,2019,Number,62,
Yancey,37199,Total,Investigated,2020,Number,238,
Yancey,37199,Total,Substantiated,2020,Number,58,
Yancey,37199,Total,Investigated,2021,Number,233,
Yancey,37199,Total,Substantiated,2021,Number,72,
Yancey,37199,Total,Investigated,2022,Number,210,
