Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
Ashe,37009,Total,Three,2017,Percent,3.8,%
Ashe,37009,Total,Four or More,2017,Percent,84.6,%
Ashe,37009,Total,One,2018,Percent,26.7,%
Ashe,37009,Total,Two,2018,Percent,0,%
Ashe,37009,Total,Three,2018,Percent,6.7,%
Ashe,37009,Total,Four or More,2018,Percent,66.7,%
Ashe,37009,Total,One,2019,Percent,10.5,%
Ashe,37009,Total,Two,2019,Percent,10.5,%
Ashe,37009,Total,Three,2019,Percent,13.2,%
Ashe,37009,Total,Four or More,2019,Percent,63.2,%
Ashe,37009,Total,One,2020,Percent,10.5,%
Ashe,37009,Total,Two,2020,Percent,13.2,%
Ashe,37009,Total,Three,2020,Percent,7.9,%
Ashe,37009,Total,Four or More,2020,Percent,65.8,%
Ashe,37009,Total,One,2021,Percent,0,%
Ashe,37009,Total,Two,2021,Percent,9.5,%
Ashe,37009,Total,Three,2021,Percent,4.8,%
Ashe,37009,Total,Four or More,2021,Percent,76.2,%
Ashe,37009,Total,One,2022,Percent,25,%
Ashe,37009,Total,Two,2022,Percent,25,%
Ashe,37009,Total,Three,2022,Percent,8.3,%
Ashe,37009,Total,Four or More,2022,Percent,41.7,%
Ashe,37009,Total,One,2023,Percent,31.6,%
Ashe,37009,Total,Two,2023,Percent,10.5,%
Ashe,37009,Total,Three,2023,Percent,26.3,%
Ashe,37009,Total,Four or More,2023,Percent,31.6,%
Avery,37011,Total,One,2010,Percent,18.2,%
Avery,37011,Total,Two,2010,Percent,0,%
Avery,37011,Total,Three,2010,Percent,45.5,%
Avery,37011,Total,Four or More,2010,Percent,18.2,%
Avery,37011,Total,One,2011,Percent,7.1,%
Avery,37011,Total,Two,2011,Percent,35.7,%
Avery,37011,Total,Three,2011,Percent,28.6,%
Avery,37011,Total,Four or More,2011,Percent,28.6,%
Avery,37011,Total,One,2012,Percent,53.3,%
Avery,37011,Total,Two,2012,Percent,13.3,%
Avery,37011,Total,Three,2012,Percent,20,%
Avery,37011,Total,Four or More,2012,Percent,13.3,%
Avery,37011,Total,One,2013,Percent,46.2,%
Avery,37011,Total,Two,2013,Percent,15.4,%
Avery,37011,Total,Three,2013,Percent,15.4,%
Avery,37011,Total,Four or More,2013,Percent,23.1,%
Avery,37011,Total,One,2014,Percent,60,%
Avery,37011,Total,Two,2014,Percent,20,%
Avery,37011,Total,Three,2014,Percent,0,%
Avery,37011,Total,Four or More,2014,Percent,20,%
Avery,37011,Total,One,2015,Percent,60,%
Avery,37011,Total,Two,2015,Percent,0,%
Avery,37011,Total,Three,2015,Percent,10,%
Avery,37011,Total,Four or More,2015,Percent,30,%
Avery,37011,Total,One,2016,Percent,23.1,%
Avery,37011,Total,Two,2016,Percent,46.2,%
Avery,37011,Total,Three,2016,Percent,23.1,%
Avery,37011,Total,Four or More,2016,Percent,7.7,%
Avery,37011,Total,One,2017,Percent,55.6,%
Avery,37011,Total,Two,2017,Percent,0,%
Avery,37011,Total,Three,2017,Percent,22.2,%
Avery,37011,Total,Four or More,2017,Percent,22.2,%
Avery,37011,Total,One,2018,Percent,77.8,%
Avery,37011,Total,Two,2018,Percent,0,%
Avery,37011,Total,Three,2018,Percent,11.1,%
Avery,37011,Total,Four or More,2018,Percent,11.1,%
Avery,37011,Total,One,2019,Percent,16.7,%
Avery,37011,Total,Two,2019,Percent,16.7,%
Avery,37011,Total,Three,2019,Percent,37.5,%
Avery,37011,Total,Four or More,2019,Percent,29.2,%
Avery,37011,Total,One,2020,Percent,40,%
Avery,37011,Total,Two,2020,Percent,10,%
Avery,37011,Total,Three,2020,Percent,5,%
Avery,37011,Total,Four or More,2020,Percent,35,%
Avery,37011,Total,One,2021,Percent,0,%
Avery,37011,Total,Two,2021,Percent,35.3,%
Avery,37011,Total,Three,2021,Percent,5.9,%
Avery,37011,Total,Four or More,2021,Percent,58.8,%
Avery,37011,Total,One,2022,Percent,17.6,%
Avery,37011,Total,Two,2022,Percent,52.9,%
Avery,37011,Total,Three,2022,Percent,29.4,%
Avery,37011,Total,Four or More,2022,Percent,0,%
Avery,37011,Total,One,2023,Percent,40,%
Avery,37011,Total,Two,2023,Percent,20,%
Avery,37011,Total,Three,2023,Percent,20,%
Avery,37011,Total,Four or More,2023,Percent,20,%
Beaufort,37013,Total,One,2010,Percent,54.3,%
Beaufort,37013,Total,Two,2010,Percent,8.7,%
Beaufort,37013,Total,Three,2010,Percent,6.5,%
Beaufort,37013,Total,Four or More,2010,Percent,30.4,%
Beaufort,37013,Total,One,2011,Percent,47.4,%
Beaufort,37013,Total,Two,2011,Percent,18.4,%
Beaufort,37013,Total,Three,2011,Percent,10.5,%
Beaufort,37013,Total,Four or More,2011,Percent,23.7,%
Beaufort,37013,Total,One,2012,Percent,48.3,%
Beaufort,37013,Total,Two,2012,Percent,31,%
Beaufort,37013,Total,Three,2012,Percent,3.4,%
Beaufort,37013,Total,Four or More,2012,Percent,17.2,%
Beaufort,37013,Total,One,2013,Percent,56.2,%
Beaufort,37013,Total,Two,2013,Percent,3.1,%
Beaufort,37013,Total,Three,2013,Percent,0,%
Beaufort,37013,Total,Four or More,2013,Percent,40.6,%
Beaufort,37013,Total,One,2014,Percent,42.4,%
Beaufort,37013,Total,Two,2014,Percent,16.9,%
Beaufort,37013,Total,Three,2014,Percent,13.6,%
Beaufort,37013,Total,Four or More,2014,Percent,20.3,%
Beaufort,37013,Total,One,2015,Percent,40.3,%
Beaufort,37013,Total,Two,2015,Percent,24.2,%
Beaufort,37013,Total,Three,2015,Percent,17.7,%
Beaufort,37013,Total,Four or More,2015,Percent,17.7,%
Beaufort,37013,Total,One,2016,Percent,43.1,%
Beaufort,37013,Total,Two,2016,Percent,27.7,%
Beaufort,37013,Total,Three,2016,Percent,7.7,%
Beaufort,37013,Total,Four or More,2016,Percent,16.9,%
